CONTENT ID;CONTENT TYPE;ENTREZ GENE ID;GENE SYMBOL;SPECIES;EXPERIMENT ID;METHODS
11322;protein;266759;Hspa4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11323;protein;304024;Cpox;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11324;protein;116563;Ap2m1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11325;protein;303414;Epx;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11326;protein;300079;Rpl3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11327;protein;79433;Myh10;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11328;protein;50993;Rab10;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11329;protein;54231;Car2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11330;protein;65262;Atp5a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11331;protein;362862;Hsp90b1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11332;protein;100312984;Eif2s3y;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11333;protein;299027;Eif2s3x;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11334;protein;140673;Napa;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11335;protein;300069;Eif3l;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11336;protein;295975;Eif3m;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11337;protein;296488;Ola1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11338;protein;83585;Gda;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11339;protein;29448;Rab7a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11340;protein;84379;Rab6a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11341;protein;192276;Coro7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11342;protein;25240;Aqp1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11343;protein;297593;Usp5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11344;protein;290409;Olfm4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11345;protein;300218;Tuba1c;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11346;protein;29468;Pdia3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11347;protein;81763;Rpl5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11348;protein;117152;Cand1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11349;protein;25176;Slc25a5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11350;protein;296973;Bpgm;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11351;protein;288778;Pa2g4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11352;protein;64665;Flot1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11353;protein;297755;Rpl7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11354;protein;308939;Ipo7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11355;protein;56084;Hgs;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11356;protein;64517;Thop1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11357;protein;29662;Gdi2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11358;protein;83572;Pafah1b1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11359;protein;289820;Actr2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11360;protein;64158;Tuba1a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11361;protein;192172;Mpst;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11362;protein;100360180;Pgd;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11364;protein;64635;Snd1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11365;protein;114114;Dnm1l;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11366;protein;246215;Tpcn1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11367;protein;29288;Rps3a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11368;protein;296596;Rpl7a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11369;protein;81772;Rps9;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11370;protein;287772;Psmd12;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11371;protein;299857;Shmt2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11372;protein;114591;Dpp3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11373;protein;192277;Stip1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11374;protein;299971;Atp6v1c1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11375;protein;682390;Eif3i;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11376;protein;303755;Fn3krp;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11377;protein;50866;Rab4b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11378;protein;25698;Ass1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11379;protein;29275;Actc1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11380;protein;100362640;Rps4x;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11381;protein;100364620;LOC100364620;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11382;protein;29426;Rps4x;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11383;protein;362952;Eif3d;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11384;protein;81829;Mdh2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11385;protein;361571;Aldh16a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11386;protein;24511;Itgb1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11387;protein;170587;Cs;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11388;protein;360709;Tfg;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11389;protein;300033;Eef1d;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11390;protein;60421;Prmt1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11391;protein;140654;Rps3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11392;protein;288700;Rab35;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11393;protein;29232;Clcn2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11394;protein;301005;Impdh2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11395;protein;25558;Stxbp1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11396;protein;307821;Psmd7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11397;protein;81732;Actr3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11398;protein;365388;Psmd13;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11399;protein;83427;Gnb2l1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11400;protein;116455;Atp6v0a2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11401;protein;81667;Gnb2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11402;protein;24159;Acly;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11403;protein;292737;Blvrb;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11404;protein;64205;Rplp0;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11405;protein;25027;Slc16a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11406;protein;292657;Slc1a5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11407;protein;85254;Slc44a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11408;protein;64524;Tkt;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11409;protein;266975;Sars;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11410;protein;64185;Cap1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11411;protein;360950;Wdr1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11412;protein;81804;Stxbp2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11413;protein;116549;Csnk2a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11414;protein;24533;Ldha;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11415;protein;56011;Ywhab;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11416;protein;100360087;LOC100360087;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11417;protein;29292;Ftl1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11418;protein;288917;Farsa;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11419;protein;29562;Prps1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11420;protein;314140;LOC314140;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11421;protein;290401;Esd;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11422;protein;310218;Car1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11423;protein;54318;Eif2s1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11424;protein;83841;Sdcbp;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11425;protein;25578;Ywhaz;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11426;protein;299899;Eif3h;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11427;protein;293448;Uqcrc2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11428;protein;688288;Eif4a3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11429;protein;25130;Stx2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11430;protein;294504;Ppa1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11431;protein;689852;Psmf1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11432;protein;683667;Sri;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11433;protein;29501;Slc12a4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11434;protein;79117;Arf5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11435;protein;288480;Aimp2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11436;protein;60466;Stx7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11437;protein;170751;Xpnpep1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11438;protein;83789;Rps2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11439;protein;83764;Flot2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11440;protein;292907;Ruvbl2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11441;protein;79434;Rab11b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11442;protein;81664;Gnai2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11443;protein;83529;Vdac1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11444;protein;24404;Gpx1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11445;protein;64633;Rab5a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11446;protein;502674;Dstn;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11447;protein;445442;Thbs1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11448;protein;171350;Pabpc1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11449;protein;24232;C3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11450;protein;79250;Aco2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11451;protein;54225;Apob;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11452;protein;313560;Ctps1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11453;protein;362273;Cse1l;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11454;protein;300077;Gtpbp1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11455;protein;309186;Fermt3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11456;protein;64202;Calr;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11457;protein;294010;Actr1a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11458;protein;24672;Ppp2ca;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11459;protein;114766;Phb2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11460;protein;100360977;LOC100360977;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11461;protein;100362969;LOC100362969;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11462;protein;25518;Ppia;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11463;protein;100362479;LOC100362479;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11464;protein;100363685;LOC100363685;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11465;protein;100359937;LOC100359937;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11466;protein;64670;Gabarapl2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11467;protein;81729;Rpl10a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11468;protein;293650;Tcirg1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11469;protein;307270;Me2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11470;protein;81764;Rpl10;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11471;protein;85238;Synj1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11472;protein;311078;Psmd14;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11473;protein;362455;RGD1306151;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11474;protein;60355;Nsf;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11475;protein;306197;Tm9sf2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11476;protein;26760;Akr7a3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11477;protein;117273;Rhoa;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11478;protein;361969;Fga;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11479;protein;297566;Atp6v1e1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11480;protein;291434;Rpl17;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11481;protein;192241;Atp5o;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11482;protein;25749;Clcn5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11483;protein;314654;Myo1f;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11484;protein;29528;Vamp3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11485;protein;50719;Slc7a5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11486;protein;360471;Usp7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11487;protein;25058;Hk1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11488;protein;291671;Hspa9;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11489;protein;301458;Ndufs1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11490;protein;29144;Canx;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11491;protein;192204;Ehd4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11492;protein;54227;Arpc1b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11493;protein;24465;Hprt1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11494;protein;25576;Ywhah;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11495;protein;56010;Ywhag;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11496;protein;84360;Clcn3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11497;protein;29598;Atp2b1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11498;protein;299799;Rab21;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11499;protein;114511;Emb;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11500;protein;171337;Rap1b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11501;protein;362102;Ppp2r4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11502;protein;298787;Memo1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11503;protein;65033;Stx12;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11504;protein;24161;Acp1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11505;protein;83532;Vdac3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11506;protein;56611;Anxa2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11507;protein;500282;Arl8b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11508;protein;65136;Rps8;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11509;protein;29271;Cfl1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11510;protein;499782;Rpl12;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11511;protein;685320;LOC685320;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11512;protein;310710;Sec22b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11513;protein;296390;Ube2v1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11514;protein;679539;LOC679539;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11515;protein;305419;Pi4k2b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11516;protein;29512;Padi4;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11517;protein;81521;Msn;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11518;protein;116599;Blvra;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11519;protein;116646;Tpt1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11520;protein;29270;Spr;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11521;protein;289231;Ncstn;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11522;protein;296654;Gsn;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11523;protein;360515;Clint1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11524;protein;301544;Farsb;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11525;protein;301618;Ppp1r7;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11526;protein;29236;Rpsa;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11527;protein;24189;Aldoa;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11528;protein;78959;Akr1a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11529;protein;288779;Rab5b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11530;protein;25344;Phb;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11531;protein;81650;Csnk2b;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11532;protein;29753;Ywhae;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11533;protein;59074;Stx8;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11534;protein;301026;Ngp;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11535;protein;100362027;LOC100362027;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11536;protein;100364549;LOC100364549;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11537;protein;64640;Rpl30;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11538;protein;81766;Rpl18;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11539;protein;317646;Rpl13a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11540;protein;29337;Plcg2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11541;protein;414790;RT1-CE13;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11542;protein;291145;Hist1h1a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11543;protein;64156;Uba52;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11544;protein;311168;Slc43a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11545;protein;81641;Anpep;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11546;protein;29338;Prdx2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11547;protein;60384;Copb2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11548;protein;25328;Lamp1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11549;protein;361439;Abcb10;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11550;protein;65137;Ruvbl1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11551;protein;114632;Aimp1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11552;protein;170566;Slc16a10;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11553;protein;292766;Psmd8;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11554;protein;29304;Rps6;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11555;protein;499374;RGD1561333;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11556;protein;25291;Anxa3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11557;protein;64630;Snap23;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11558;protein;307039;Rab18;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11559;protein;684097;Snx3;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11560;protein;290641;Rpl18a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11561;protein;64303;Pfn1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11562;protein;24699;Ptprc;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11563;protein;60416;Pfkp;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11564;protein;305070;Tmem206;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11565;protein;25319;Fth1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11566;protein;54243;Cr1l;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11567;protein;60327;F13a1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11568;protein;301011;Uqcrc1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11569;protein;81800;St13;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11570;protein;363982;Yod1;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11571;protein;25475;Lgals5;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11572;protein;498234;Arl8a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11573;protein;64367;Ppib;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11574;protein;64306;Rpl27;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11575;protein;363254;Atg9a;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11576;protein;64035;Pygl;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11577;protein;117106;Scarb2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11578;protein;29384;H2afy;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11579;protein;60562;Stx6;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11580;protein;170667;Atp6v0c;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
11581;protein;29539;Aldh2;Rattus norvegicus;97;Mass spectrometry [Orbitrap]
